Country,State,District,Year,Social Group Type,Land Area Size,Category Of Holdings,"Wholly Owned And Self Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Owned And Self Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Leased-In Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Leased-In Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased Area Of Partly Owned And Partly Leased-In Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Leased-In Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Number), Scaling Factor:1","Owned Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Leased-In Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Operated Area Of Partly Owned, Partly Leased-In And Partly Otherwise Operated Holdings (UOM:Ha(Hectare)), Scaling Factor:1"
India,Andaman and Nicobar Islands,South Andamans,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,19,112.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andaman and Nicobar Islands,South Andamans,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,3,23.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andaman and Nicobar Islands,South Andamans,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,2,31.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andaman and Nicobar Islands,South Andamans,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,14606,4640.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,19865,14787.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,21560,30961.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,9289,20556.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,1124,3807.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,360,1576.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,210,1233.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,39,335.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,25,315.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,6,695.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,5158,1633.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,7513,5622.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,11361,16565.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,4816,10800.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,692,2353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,207,903.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,118,696.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,30,255.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,15,181.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,2,79.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,73,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,59,41.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,61,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,116,288.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,89,307.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,78,352.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,133,824.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,109,945.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,133,1879.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,88,7068.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,101693,30428.372,4,1.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,137528,103426.982,0,0,0,0,5,1.951,1.717,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,234160,344203.779,0,0,0,0,28,14.788,25.873,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,125985,290056.793,0,0,0,0,7,14.219,2.218,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,35976,123483.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,16770,73850.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,12993,77487.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,3719,31796.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,2553,32711.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Ananthapuramu,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,211,14988.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,49751,12135.386,0,0,245,50.672,4,0.771,0.771,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,23492,16656.454,0,0,23,15.006,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,12893,17550.035,0,0,5,8.061,7,4.401,4.373,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,2027,4668.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,311,1051.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,112,492.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,59,347.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,16,134.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,14,185.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,6262,1701.091,0,0,17,6.899,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,4161,2942.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,2456,3415.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,572,1309.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,88,299.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,28,125.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,12,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,2,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,4,46.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,90,18.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,42,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,44,61.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,23,56.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,12,41.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,5,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,14,83.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,7,59.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,13,183.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,9,938.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,265306,62268.081,4,0.226,684,120.748,10,2.348,1.87,17,3.814,1.463,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,152752,110729.748,0,0,167,121.862,7,2.724,1.226,21,8.727,6.773,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,134578,189882.094,0,0,72,106.408,4,2.289,2.289,26,18.714,20.506,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,35930,84479.273,0,0,10,23.785,8,8.722,8.722,5,4.979,7.009,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,10386,35579.579,0,0,6,20.261,6,9.665,9.545,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,4317,19101.602,0,0,0,0,5,9.861,9.961,6,25.661,4.575,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,3692,22055.339,0,0,0,0,0,0,0,5,21.693,6.228,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,1096,9343.096,0,0,0,0,0,0,0,4,29.44,2.274,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,705,9112.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Chittoor,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,59,1648.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,56678,10621.999,515,124.63,3,0.08,79,13.927,16.124,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,7858,5349.417,195,142.99,0,0,266,102.11,88.783,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,2700,3597.79,118,164.795,0,0,145,75.989,133.286,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,498,1163.348,5,12.292,0,0,19,4.66,43.55,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,173,594.755,3,9.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,91,396.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,40,241.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,21,177.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,16,188.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,4,113.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,26071,6792.458,13,3.351,112,30.621,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,14320,10221.993,0,0,37,27.617,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,11514,15993.422,3,3.895,43,51.556,0,0,0,3,2.099,1.318,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,4038,9526.499,0,0,4,8.184,0,0,0,4,8.363,0.104,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,1473,5069.748,0,0,3,12.372,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,785,3449.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,654,3884.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,290,2517.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,204,2564.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,16,498.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,159,38.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,87,61.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,66,96.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,109,270.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,75,256.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,40,178.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,95,582.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,45,388.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,56,760.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,55,4664.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,408788,93712.089,6964,1836.754,8,1.331,463,98.726,95.78,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,120365,85811.45,4024,2906.687,0,0,1499,555.14,549.973,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,67738,92981.073,1877,2503.744,3,4.546,1600,910.493,1217.754,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,17654,41970.267,479,1152.958,0,0,287,333.321,357.915,3,2.422,3.627,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,5945,20426.526,246,838.481,0,0,128,234.727,210.166,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,3041,13389.107,91,394.555,0,0,74,187.961,134.457,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,2107,12388.075,15,89.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,641,5451.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,337,4272.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,East Godavari,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,76,2173.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Guntur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,36525,9131.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Guntur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,10503,7521.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Andhra Pradesh,Guntur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,4714,6436.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
